id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence,polarity
hadyelsahar/ar_res_reviews:2436,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | ضيقه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2458,ambience_candidate,smell,general_place_vibe | smell,True,False,المحل | المطعم | ريحه | زيت,,المحل | المطعم | ريحه,,4.2,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:2543,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:2625,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم,,الجلسات | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2630,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2631,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2638,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:2651,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المحل | المطعم,,المحل | المطعم | زحمه,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2685,ambience_candidate,privacy,privacy,True,False,,قسم العوائل,,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2686,ambience_candidate,noise_music,noise_music,True,False,,,اطفال,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:2704,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | زحمه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:2728,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2781,ambience_candidate,smell,general_place_vibe | outdoor_view | smell,True,False,المطعم | برا | ريحه,,المطعم | برا | ريحه,الاكل | الشاورما | طعمه,3.9,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:2792,ambience_candidate,seating_comfort,general_place_vibe | seating_comfort | outdoor_view,True,False,المطعم | المكان | برا,,المطعم | المكان | بارتشن | برا,,4.9,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2829,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المكان,,المكان | ضيق,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2839,ambience_candidate,seating_comfort,seating_comfort | parking | general_place_vibe,True,False,المطعم,,الجلسات | الدخول | المطعم,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2857,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم,جلسات ارضيه,المطعم,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2866,ambience_candidate,parking,parking,True,False,,,المواقف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2867,ambience_candidate,space_crowding,space_crowding | parking,True,False,,,زحمه | مواقف,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2893,ambience_candidate,smell,general_place_vibe | smell,True,False,الفرع | ريحه,,الفرع | ريحه,الاكل | الدجاج | الطعام | اللحم | طعمها,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:2904,ambience_candidate,decor_furniture,decor_furniture | lighting,True,False,,,الديكور | مظلم,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:2905,ambience_candidate,temperature_ac,noise_music | parking | general_place_vibe | temperature_ac | space_crowding,True,False,المطعم | بارد,,اصوات | اطفال | الدخول | المطعم | المكيف | بارد | زحمه,,7.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:2906,ambience_candidate,temperature_ac,noise_music | parking | general_place_vibe | temperature_ac | space_crowding,True,False,المطعم | بارد,,اصوات | اطفال | الدخول | المطعم | المكيف | بارد | زحمه,,7.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:2934,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2947,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2948,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2956,ambience_candidate,seating_comfort,seating_comfort,True,False,,,بارتشن,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2973,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | زحمه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:2998,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3004,ambience_candidate,temperature_ac,temperature_ac | space_crowding,True,False,حار,,حار | زحمه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3052,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,الجو,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3060,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:3075,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المطعم,,اجواء | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3076,ambience_candidate,seating_comfort,general_place_vibe | seating_comfort,True,False,المطعم,,المطعم | بارتشن,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3130,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم,,البارتشن | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3149,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe | space_crowding,True,False,,,بارتشن | رايق | هادي,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3161,ambience_candidate,parking,parking | general_place_vibe | seating_comfort | noise_music,True,False,المطعم | المكان,,الدخول | المطعم | المكان | المواقف | حواجز | مزعج,,6.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3164,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,,,الجلسه | رايق,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3168,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3192,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3193,ambience_candidate,seating_comfort,general_place_vibe | seating_comfort,True,False,المحل,,المحل | بارتشن,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3195,ambience_candidate,noise_music,general_place_vibe | noise_music,True,False,المكان,,المكان | مزعج,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3202,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم | عاليه,,الجلسات | المطعم,,2.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3207,ambience_candidate,smell,noise_music | general_place_vibe | outdoor_view | smell,True,False,المطعم | المكان | برا | رائحه,دي جي,اصوات | المطعم | المكان | برا | رائحه,الدجاج | غاليه,8.2,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:3218,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3219,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe | space_crowding,True,False,المطعم,,الجلسات | المطعم | مزدحم,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3235,ambience_candidate,smell,parking | decor_furniture | seating_comfort | general_place_vibe | outdoor_view | smell,True,False,الطاوله | المطعم | المكان | رائحه,,الدخول | الديكور | الطاوله | المطعم | المكان | المنظر | رائحه | طاوله,الاسعار | البطاطس | الخبز | الطعام | طلبات,9.2,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:3268,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,,,الجو | زحمه | هادي,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3296,ambience_candidate,space_crowding,space_crowding,True,False,,,هادي,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3351,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المطعم,,الديكور | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3378,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيقه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3381,ambience_candidate,smell,smell | seating_comfort | general_place_vibe,True,False,المطعم | ريحه,ريحه حمام,الجلسات | المطعم | ريحه | مقفل,طعمه,6.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:3399,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3402,ambience_candidate,privacy,general_place_vibe | privacy | space_crowding,True,False,المطعم,,المطعم | خصوصيه | زحمه,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3410,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3416,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | زحمه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3422,ambience_candidate,noise_music,noise_music | general_place_vibe | space_crowding,True,False,المطعم,,ازعاج | الجو | المطعم | زحمه,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3426,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المكان,,الديكور | المكان,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3439,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم,,القعدات | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3460,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3463,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe | privacy,True,False,المطعم,,الديكور | المطعم | خصوصيه,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3464,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | ريحه,,المطعم | ريحه,,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:3480,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المطعم,,الجو | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3501,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:3502,ambience_candidate,noise_music,noise_music,True,False,,,ازعاج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3509,ambience_candidate,parking,general_place_vibe | parking,True,False,المطعم,,المطعم | المواقف,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3540,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | رائحه,,المطعم | رائحه,السلطه | الطعم,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:3571,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,الجو,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:3628,ambience_candidate,seating_comfort,general_place_vibe | seating_comfort,True,False,المطعم,,المطعم | حواجز,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3634,ambience_candidate,smell,noise_music | seating_comfort | general_place_vibe | smell | space_crowding,True,False,المطعم | ريحه | عاليه,,ازعاج | اصوات | اطفال | الجلسات | الجو | المطعم | بزارين | رايق | ريحه | هادي,الاكل,10.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:3650,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المكان,,الديكور | المكان,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3652,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3678,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان | رايق,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3706,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe | smell,True,False,المطعم | المكان,,الطاولات | المطعم | المكان | معسل,,4.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3735,ambience_candidate,seating_comfort,general_place_vibe | seating_comfort,True,False,المطعم,,المطعم | بارتشن,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3739,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,الجو | رايق,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3749,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3761,ambience_candidate,smell,general_place_vibe | seating_comfort | smell,True,False,المطعم | ريحه,,الجو | الطاولات | المطعم | ريحه,الاسعار,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:3763,ambience_candidate,smell,decor_furniture | seating_comfort | general_place_vibe | smell | space_crowding,True,False,المطعم | المكان | رائحه,,الاثاث | الجلسات | المطعم | المكان | رائحه | ضيقه,,6.9,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3775,ambience_candidate,privacy,privacy,True,False,,,عوائل,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3869,ambience_candidate,temperature_ac,temperature_ac,True,False,,,حراره,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3874,ambience_candidate,smell,general_place_vibe | smell,True,False,المكان,,المكان | شيشه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3878,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم | مقفل,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3890,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3924,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3944,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3965,ambience_candidate,space_crowding,space_crowding,True,False,,,مزدحم,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:3971,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم | بارده | عاليه,,المطعم | زحمه,,2.9,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:3977,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4055,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم,,الطاولات | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4067,ambience_candidate,privacy,general_place_vibe | privacy,True,False,المحل,,المحل | عوائل,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4100,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4138,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe | noise_music,True,False,المطعم,,الديكور | المطعم | صراخ,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4142,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4146,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4150,ambience_candidate,privacy,privacy,True,False,,,خصوصيه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4155,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المكان,,المكان | فاضي,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4170,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم | المكان,,الجلسات | الطاولات | المطعم | المكان,,4.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4171,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4179,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4195,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4261,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4265,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المكان | قديمه,المكان قديم,الجو | المكان | كئيب,,5.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4274,ambience_candidate,smell,general_place_vibe | smell,True,False,المكان,,المكان | معسل,الاسعار,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:4275,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم,,الطاولات | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4279,ambience_candidate,privacy,privacy,True,False,,,عوائل,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4288,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,الجو,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4337,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4359,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4367,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | ريحه,,المطعم | ريحه,,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:4379,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4399,ambience_candidate,noise_music,noise_music,True,False,,,اصوات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4401,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4402,ambience_candidate,smell,general_place_vibe | smell | space_crowding,True,False,المطعم | رائحه,,المطعم | رائحه | مكتوم,الاسعار | الطعام | مبالغ فيها | مبالغ فيه,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:4409,ambience_candidate,smell,decor_furniture | general_place_vibe | temperature_ac | smell,True,False,المطعم | المكان | ريحه,,الديكور | المطعم | المكان | حراره | ريحه,اسلوب | الاسعار | الاكل | الدجاج | الطعم | اللحم,5.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:4410,ambience_candidate,smell,privacy | general_place_vibe | smell | space_crowding,True,False,المطعم | المكان | ريحه,قسم العوائل,المطعم | المكان | ريحه | ضيق,الاكل | الخبز | الدجاج | السعر | الطعام | الطعم | ما طلبت,6.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:4417,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | ضيق,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4420,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيقه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4427,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيقه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4433,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4435,ambience_candidate,smell,general_place_vibe | smell | space_crowding,True,False,المطعم | المكان | رائحه,,المطعم | المكان | رائحه | مزدحم,الكاشير,4.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:4439,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الطاولات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4442,ambience_candidate,privacy,privacy,True,False,,قسم العوائل,,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4451,ambience_candidate,smell,general_place_vibe | smell | space_crowding,True,False,المطعم | رائحه,,المطعم | رائحه | شرح | واسع,الدجاج | السعر | الكاشير | اللحم,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:4453,ambience_candidate,privacy,privacy,True,False,,قسم العوائل,,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4474,ambience_candidate,smell,privacy | noise_music | general_place_vibe | seating_comfort | smell,True,False,المطعم | ريحه,قسم العوائل,ازعاج | الاجواء | البارتشن | المطعم | بارتشن | ريحه,الاكل | البطاطس | اللحم,8.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:4478,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المطعم,,الديكور | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4496,ambience_candidate,temperature_ac,temperature_ac | general_place_vibe,True,False,المطعم,,التهويه | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4513,ambience_candidate,space_crowding,space_crowding,True,False,,,هادي,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4516,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4526,ambience_candidate,space_crowding,space_crowding,True,False,,,هادي,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4531,ambience_candidate,noise_music,noise_music,True,False,,,اطفال,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4539,ambience_candidate,privacy,privacy | space_crowding,True,False,عاليه,قسم العوائل,زحمه,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
