id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence
HARD:12453,hard_negative_candidate,noise_music,noise_music | general_place_vibe,True,True,المكان,,اطفال | المكان,بطء,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12455,hard_negative_candidate,,,False,True,,,,الاسعار | مبالغ فيه | مبالغ فيها,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:12494,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,قديم,الاثاث قديم,قديم,ساعتين,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12496,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,قديم,الاثاث قديم,الاثاث | الجدران | قديم,بقع,5.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12499,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الجدران,السعر,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12507,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,قديم | متسخه,,الجدران | قديم,الموظفين | ناقصه,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12511,hard_negative_candidate,decor_furniture,decor_furniture,True,True,قديمه | متسخه,,الجدران,صراصير,1.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12512,hard_negative_candidate,noise_music,noise_music,True,True,,,ازعاج,الموظف,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12525,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المكان,,المكان | المواقف,السعر | الموظفين,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12534,hard_negative_candidate,bathroom_facilities,bathroom_facilities,True,True,,,مغسله,السعر,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12542,hard_negative_candidate,smell,decor_furniture | smell | parking,True,True,رائحه,,الاثاث | رائحه | مواقف,السعر,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12548,hard_negative_candidate,parking,parking,True,True,عالي,,الدخول,الطعم | الموظف,1.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12553,hard_negative_candidate,temperature_ac,temperature_ac,True,True,,,المكيف,ما يستاهل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12575,hard_negative_candidate,parking,parking,True,True,,,مواقف,الاكل | السعر | غالي,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12578,hard_negative_candidate,decor_furniture,decor_furniture,True,True,الارضيه | متسخه,,الارضيه | المخدات,بقع | مكلفه | وقت طويل,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12591,hard_negative_candidate,temperature_ac,lighting | temperature_ac | outdoor_view | general_place_vibe | parking | noise_music,True,True,المكان,,الاناره | التكييف | الخارجي | المكان | المواقف | مزعج,السعر,6.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12615,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المكان,,المكان,الحمام قذر,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:12636,hard_negative_candidate,parking,parking,True,True,متسخه,,الدخول,بقع,1.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12638,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,قديم | وسخ,,قديم | متهالك,غالي,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12651,hard_negative_candidate,noise_music,noise_music | general_place_vibe,True,True,المكان,,اطفال | الجو | المكان,الطعام,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12669,hard_negative_candidate,temperature_ac,temperature_ac | noise_music | parking,True,True,متسخه,,المكيف | مزعج | مواقف,بقع,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12698,hard_negative_candidate,outdoor_view,outdoor_view,True,True,,,اطلاله,الموظفين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12701,hard_negative_candidate,smell,decor_furniture | smell,True,True,ريحه,,الفرش | ريحه,غالي,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12706,hard_negative_candidate,space_crowding,space_crowding | parking,True,True,,,ضيقه | مواقف | موقف,الاكل,3.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12715,hard_negative_candidate,parking,parking,True,True,,,المواقف,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12721,hard_negative_candidate,smell,smell | parking,True,True,رائحه,,رائحه | مواقف,جاهز,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12733,hard_negative_candidate,smell,outdoor_view | smell,True,True,رائحه,,اطلاله | رائحه,الموظف | الموظفين | بقع | ساعتين,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12761,hard_negative_candidate,noise_music,noise_music,True,True,,,ازعاج,مبالغ فيه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12783,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,وقت طويل,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:12797,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,مبالغ فيه,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:12805,hard_negative_candidate,temperature_ac,temperature_ac,True,True,,,التكييف,الطعام,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12813,hard_negative_candidate,smell,seating_comfort | smell,True,True,رائحه | عالي,,الكنب | رائحه,بقع,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12844,hard_negative_candidate,temperature_ac,outdoor_view | temperature_ac | parking | space_crowding | general_place_vibe,True,True,قديم,,الاطلاله | التكييف | المواقف | الواجهه | ضيقه | قديم,الاسعار | الاكل | البرجر | الوجبه | مبالغ فيه,6.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12846,hard_negative_candidate,noise_music,noise_music | general_place_vibe,True,True,,,ازعاج | الجو,غالي,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12863,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الفرش,الموظفين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12880,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المطعم,,المطعم | مواقف,طلبات,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12882,hard_negative_candidate,,,False,True,,,,الحمام قذر,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:12913,hard_negative_candidate,lighting,lighting,True,True,,اضاءه قويه,الاضاءه,السعر | مبالغ فيه,3.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12915,hard_negative_candidate,smell,smell | bathroom_facilities,True,True,ريحه,ريحه مجاري,المغاسل | ريحه | مجاري,الموظف,5.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12920,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المكان | عالي,,المكان | مواقف,السعر,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12945,hard_negative_candidate,parking,parking,True,True,,,المواقف,الموظفين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12952,hard_negative_candidate,,,False,True,,,,مبالغ فيه | مبالغ فيها,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:12961,hard_negative_candidate,noise_music,noise_music,True,True,,,ازعاج,ما يستاهل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12969,hard_negative_candidate,,,False,True,,,,السعر | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:12978,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,قديم,,الاثاث | قديم,مبالغ فيه | مبالغ فيها,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12985,hard_negative_candidate,parking,parking,True,True,,,الدخول,الموظفين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:12996,hard_negative_candidate,outdoor_view,outdoor_view,True,True,,,اطلاله,الاكل | الموظفين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13001,hard_negative_candidate,,,False,True,,,,مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13002,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الاثاث,مبالغ فيه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13008,hard_negative_candidate,parking,parking,True,True,,,المواقف,السعر | مبالغ فيه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13009,hard_negative_candidate,,,False,True,,,,السعر | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13010,hard_negative_candidate,space_crowding,space_crowding,True,True,,,واسع,الموظفين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13019,hard_negative_candidate,outdoor_view,outdoor_view,True,True,,,الاطلاله,السعر,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13022,hard_negative_candidate,,,False,True,,,,مبالغ فيه | مبالغ فيها,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13050,hard_negative_candidate,parking,parking,True,True,,,الدخول,ساعتين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13052,hard_negative_candidate,parking,parking | general_place_vibe,True,True,المكان,,الدخول | المكان,السعر,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13072,hard_negative_candidate,,,False,True,عالي,,,الخبز | السعر | مبالغ فيه,0.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13082,hard_negative_candidate,bathroom_facilities,bathroom_facilities,True,True,,,المغاسل,انتظرت,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13113,hard_negative_candidate,outdoor_view,outdoor_view | parking,True,True,,,اطلاله | الدخول,التوصيل,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13132,hard_negative_candidate,parking,parking,True,True,,,الدخول,السعر,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13141,hard_negative_candidate,decor_furniture,decor_furniture | lighting | parking,True,True,,,الاثاث | الاضاءه | المواقف,الاسعار,3.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13143,hard_negative_candidate,,,False,True,,,,مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13164,hard_negative_candidate,decor_furniture,decor_furniture | parking | general_place_vibe,True,True,قديم,,الاثاث | الدخول | قديم,الموظفين,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13186,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,السعر,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13226,hard_negative_candidate,parking,parking,True,True,,,المواقف,بطيء,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13236,hard_negative_candidate,outdoor_view,outdoor_view | general_place_vibe,True,True,المكان,,الاطلاله | المكان,الموظفين,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13261,hard_negative_candidate,parking,parking,True,True,,,موقف,الموظف,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13263,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,قديم | قديمه,,الرخام | قديم,الطعام,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13282,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الاثاث,غالي,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13305,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,قديم,الاثاث قديم,الاثاث | قديم,السعر,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13327,hard_negative_candidate,,,False,True,,,,ما يستاهل,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13347,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,,,شرح,السعر | مبالغ فيه | مبالغ فيها,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13365,hard_negative_candidate,decor_furniture,decor_furniture,True,True,الارضيه,,الارضيه | الفرش,ساعتين,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13373,hard_negative_candidate,parking,parking,True,True,,,الدخول,غالي,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13383,hard_negative_candidate,smell,parking | smell,True,True,رائحه,,الدخول | رائحه,الموظفين | ناقص,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13384,hard_negative_candidate,smell,noise_music | parking | smell,True,True,رائحه,,ازعاج | المواقف | رائحه,الموظفين,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13392,hard_negative_candidate,parking,parking,True,True,,,المواقف,الموظفين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13395,hard_negative_candidate,decor_furniture,decor_furniture | space_crowding | general_place_vibe,True,True,قديم,الاثاث قديم,الاثاث | فاضي | قديم,السعر | غالي,5.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13400,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المطعم,,المطعم | مواقف,النادل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13414,hard_negative_candidate,parking,parking | outdoor_view,True,True,,,الدخول | المنظر | المواقف | مواقف,بطيء,4.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13415,hard_negative_candidate,outdoor_view,outdoor_view,True,True,قديمه,,الاطلاله,الموظفين,1.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13433,hard_negative_candidate,,,False,True,,,,الموظفين | غير محترم,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13446,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المكان,,المكان,السعر | غالي | مبالغ فيه,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13457,hard_negative_candidate,outdoor_view,outdoor_view | parking | space_crowding,True,True,متسخه,,البلكونه | الدخول | واسع,انتظرت,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13475,hard_negative_candidate,,,False,True,,,,ما يستاهل,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13478,hard_negative_candidate,bathroom_facilities,bathroom_facilities,True,True,,,مغسله,السعر | الطعام,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13479,hard_negative_candidate,parking,parking,True,True,,,المواقف,وقت طويل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13485,hard_negative_candidate,seating_comfort,seating_comfort | parking,True,True,الطاوله,,الجلسات | الجلسه | الطاوله | موقف,الاسعار | مبالغ فيه | مبالغ فيها,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13492,hard_negative_candidate,,,False,True,,,,السعر | الموظفين | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13504,hard_negative_candidate,,,False,True,,,,مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13512,hard_negative_candidate,parking,parking | bathroom_facilities,True,True,,,الدخول | مغسله,السعر,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13522,hard_negative_candidate,,,False,True,,,,السعر | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13530,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,,,مقفل,غالي,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13539,hard_negative_candidate,parking,parking,True,True,,,الدخول,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13545,hard_negative_candidate,noise_music,noise_music,True,True,,,ازعاج,السعر | مبالغ فيه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13558,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,وقت طويل,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13569,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم,,المطعم,مبالغ فيه | مبالغ فيها,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13575,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,قديم,,الفرش | قديم,ما يستاهل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13577,hard_negative_candidate,space_crowding,space_crowding,True,True,,,ضيق | ضيقه,السعر,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13586,hard_negative_candidate,outdoor_view,outdoor_view | privacy,True,True,,,البلكونه | خصوصيه,السعر | مبالغ فيه,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13591,hard_negative_candidate,,,False,True,,,,السعر | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13619,hard_negative_candidate,smell,smell | space_crowding,True,True,ريحه,,ريحه | ضيقه,السعر | مبالغ فيه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13630,hard_negative_candidate,parking,parking,True,True,,,مواقف,غالي,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13631,hard_negative_candidate,space_crowding,space_crowding,True,True,,,ضيقه,غالي,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13696,hard_negative_candidate,,,False,True,,,,السعر | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13726,hard_negative_candidate,parking,parking,True,True,,,مواقف,السعر | غاليه | مبالغ فيه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13755,hard_negative_candidate,outdoor_view,outdoor_view | decor_furniture | space_crowding | parking,True,True,,,البلكونه | السيراميك | زحمه | مواقف,السعر,4.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13767,hard_negative_candidate,parking,parking | space_crowding,True,True,,,الدخول | مزدحم,بطيء,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13770,hard_negative_candidate,temperature_ac,temperature_ac,True,True,,,التكييف,الموظفين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13796,hard_negative_candidate,smell,smell,True,True,رائحه,,رائحه,السعر | ما طلبت,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:13800,hard_negative_candidate,temperature_ac,temperature_ac,True,True,,,التكييف,الموظفين | ساعه كامله,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13802,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الرخام,السعر,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13805,hard_negative_candidate,noise_music,noise_music,True,True,,,مزعج,الاسعار,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13824,hard_negative_candidate,noise_music,noise_music | parking,True,True,,,ازعاج | الدخول,الاسعار | السعر | مبالغ فيه,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13846,hard_negative_candidate,parking,parking,True,True,,,الدخول,السعر,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13868,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المكان,,المكان | المواقف,بطء,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13880,hard_negative_candidate,lighting,lighting | general_place_vibe,True,True,المكان,,الاضاءه | المكان,الموظفين,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13891,hard_negative_candidate,parking,parking,True,True,,,المواقف,غاليه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13905,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,,,الاثاث | شرح,الموظفين,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13920,hard_negative_candidate,noise_music,noise_music | parking,True,True,,,اصوات | المواقف,السعر,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13921,hard_negative_candidate,lighting,lighting | bathroom_facilities | seating_comfort,True,True,,,الاضاءه | السيفون | الكراسي,السعر | مبالغ فيه,3.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13938,hard_negative_candidate,parking,parking,True,True,,,الدخول | مواقف,الموظفه,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13945,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,,,رايق,الموظفين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:13989,hard_negative_candidate,temperature_ac,seating_comfort | general_place_vibe | temperature_ac,True,True,المطعم,,الطاولات | المطعم | المكيف | طاوله,الاكل,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:14002,hard_negative_candidate,,,False,True,عالي,,,مبالغ فيه,0.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14003,hard_negative_candidate,smell,smell,True,True,رائحه,,رائحه,بقع | الحمام قذر,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14007,hard_negative_candidate,,,False,True,,,,الاسعار | مبالغ فيه | مبالغ فيها,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14008,hard_negative_candidate,decor_furniture,decor_furniture,True,True,عالي,,الاثاث,السعر | غاليه,1.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:14012,hard_negative_candidate,,,False,True,,,,السعر | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14020,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,,,الاجواء,الاسعار | مبالغ فيه | مبالغ فيها,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:14023,hard_negative_candidate,,,False,True,,,,الاسعار | مبالغ فيه | مبالغ فيها,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14025,hard_negative_candidate,,,False,True,,,,السعر | غالي | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14027,hard_negative_candidate,,,False,True,,,,مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14028,hard_negative_candidate,,,False,True,,,,ما يستاهل,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14031,hard_negative_candidate,outdoor_view,outdoor_view | decor_furniture | parking,True,True,,,البلكونه | الفرش | المواقف,الاسعار,3.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:14034,hard_negative_candidate,parking,parking | general_place_vibe,True,True,المكان,,الدخول | المكان,غالي,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:14048,hard_negative_candidate,parking,parking,True,True,,,الدخول,خطا,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:14055,hard_negative_candidate,,,False,True,,,,الاسعار | مبالغ فيه | مبالغ فيها,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14057,hard_negative_candidate,,,False,True,,,,مبالغ فيه | مبالغ فيها,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14065,hard_negative_candidate,,,False,True,,,,السعر | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14069,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الاثاث,مبالغ فيه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:14075,hard_negative_candidate,noise_music,noise_music | parking,True,True,متسخ,,ازعاج | اطفال | الدخول,غاليه,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:14087,hard_negative_candidate,smell,smell,True,True,رائحه,,رائحه,الاسعار | مبالغ فيه | مبالغ فيها,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak
HARD:14110,hard_negative_candidate,outdoor_view,outdoor_view | parking | general_place_vibe,True,True,,,البلكونه | الخارجي | الدخول | شرح,الموظف | ما يستاهل,4.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:14119,hard_negative_candidate,parking,parking,True,True,,,الدخول,الاسعار | السعر | غالي,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
HARD:14121,hard_negative_candidate,space_crowding,space_crowding,True,True,,,زحمه,اسلوب | الاسعار | مبالغ فيه | مبالغ فيها,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak
