id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence
HARD:12093,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,كئيب,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12103,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,كئيب,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12106,ambience_candidate,noise_music,noise_music,True,False,,,ازعاج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12107,ambience_candidate,temperature_ac,temperature_ac,True,False,بارد | بارده,,التكييف | بارد,,2.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12108,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,كئيب,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12109,ambience_candidate,temperature_ac,noise_music | temperature_ac,True,False,,,اصوات | التكييف,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12111,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيقه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12112,ambience_candidate,noise_music,noise_music,True,False,,,ازعاج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12115,ambience_candidate,seating_comfort,seating_comfort | space_crowding,True,False,,,الجلسات | ضيقه,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12120,ambience_candidate,smell,decor_furniture | smell | space_crowding | general_place_vibe,True,False,رائحه | قديم,الاثاث قديم,الاثاث | رائحه | ضيقه | قديم,,6.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12121,ambience_candidate,temperature_ac,temperature_ac,True,False,,,التكييف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12122,ambience_candidate,decor_furniture,decor_furniture | outdoor_view,True,False,الارضيه,,الارضيه | البلكونه | المنظر,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12128,ambience_candidate,noise_music,noise_music,True,False,,,ازعاج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12133,ambience_candidate,space_crowding,space_crowding | general_place_vibe,True,False,قديم,,ضيقه | قديم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12135,ambience_candidate,noise_music,noise_music,True,False,,,ازعاج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12136,ambience_candidate,bathroom_facilities,bathroom_facilities,True,False,,,الصابون,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12142,ambience_candidate,temperature_ac,temperature_ac | parking,True,False,,,التكييف | مواقف,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12145,ambience_candidate,noise_music,noise_music,True,False,,,اطفال,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12148,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12151,ambience_candidate,decor_furniture,decor_furniture,True,False,,الاثاث قديم,الاثاث,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12152,ambience_candidate,temperature_ac,decor_furniture | temperature_ac,True,False,,,الاثاث | التكييف | المخدات,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12153,ambience_candidate,temperature_ac,temperature_ac | seating_comfort,True,False,,,التكييف | طاوله,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12154,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,متهالك,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12155,ambience_candidate,decor_furniture,decor_furniture | seating_comfort,True,False,,الاثاث قديم,الاثاث | الجلسه,,4.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12156,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المكان,,المكان | متهالك,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12158,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,,,الاثاث | متهالك,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12161,ambience_candidate,temperature_ac,decor_furniture | temperature_ac,True,False,,,الاثاث | التكييف,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12164,ambience_candidate,smell,outdoor_view | smell | general_place_vibe,True,False,رائحه | قديم | قديمه,,الاطلاله | رائحه | قديم,,3.9,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12165,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المكان,,الاثاث | المكان,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12166,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12167,ambience_candidate,decor_furniture,decor_furniture | lighting | outdoor_view | general_place_vibe,True,False,قديم | قديمه,,الاثاث | الاضاءه | البلكونه | قديم,,4.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12168,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,متهالك,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12169,ambience_candidate,general_place_vibe,general_place_vibe,True,False,قديمه,,متهالك,,1.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12170,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم | قديمه,,الجدران | قديم,,2.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12175,ambience_candidate,outdoor_view,outdoor_view | general_place_vibe,True,False,المكان,,الاطلاله | المكان,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12176,ambience_candidate,temperature_ac,temperature_ac | smell,True,False,رائحه,,المكيف | رائحه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12177,ambience_candidate,lighting,lighting,True,False,,,الاضاءه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12179,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | الجدران | قديم,,5.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12181,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,متهالك,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12183,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12187,ambience_candidate,parking,parking,True,False,قديمه,,الدخول,,1.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12188,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المكان | قديم,الاثاث قديم,الاثاث | المكان | قديم,,5.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12189,ambience_candidate,outdoor_view,outdoor_view | decor_furniture,True,False,,,اطلاله | الاثاث,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12191,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12193,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12194,ambience_candidate,decor_furniture,decor_furniture | seating_comfort | general_place_vibe,True,False,الارضيه,,الاثاث | الارضيه | الجلسه | متهالك,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12196,ambience_candidate,decor_furniture,decor_furniture | seating_comfort | general_place_vibe | parking,True,False,المكان | قديم,الاثاث قديم,الاثاث | الكنب | المكان | قديم | مواقف,,7.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12197,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم | متسخه,الاثاث قديم,قديم,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12198,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديمه,,الاثاث | متهالك,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12215,ambience_candidate,temperature_ac,general_place_vibe | temperature_ac,True,False,المطعم,,المطعم | المكيف,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12216,ambience_candidate,outdoor_view,outdoor_view,True,False,,,الخارجي,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12219,ambience_candidate,decor_furniture,decor_furniture,True,False,وسخه,,الجدران,,1.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12220,ambience_candidate,decor_furniture,decor_furniture | outdoor_view | general_place_vibe,True,False,قديم,الاثاث قديم,الاطلاله | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12221,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12222,ambience_candidate,general_place_vibe,general_place_vibe,True,False,متسخه,,متهالك,,1.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12223,ambience_candidate,temperature_ac,decor_furniture | temperature_ac | general_place_vibe,True,False,,,الاثاث | التكييف | متهالك,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12227,ambience_candidate,outdoor_view,outdoor_view | general_place_vibe,True,False,المكان | وسخه,,الخارجي | المكان,,2.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12231,ambience_candidate,decor_furniture,decor_furniture | outdoor_view | general_place_vibe,True,False,,,الاثاث | الاطلاله | متهالك,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12232,ambience_candidate,decor_furniture,decor_furniture | lighting | general_place_vibe,True,False,قديم | قديمه,الاثاث قديم,الاضاءه | قديم,,4.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12235,ambience_candidate,outdoor_view,outdoor_view,True,False,,,الاطلاله,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12236,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المطعم | قديم,,المطعم | قديم | متهالك,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12239,ambience_candidate,decor_furniture,decor_furniture | space_crowding | parking,True,False,,الاثاث قديم,الاثاث | ضيقه | مواقف,,5.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12241,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12242,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12243,ambience_candidate,outdoor_view,outdoor_view,True,False,,,الاطلاله,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12248,ambience_candidate,bathroom_facilities,bathroom_facilities | decor_furniture | general_place_vibe,True,False,قديم,دورات المياه سيئه | الاثاث قديم,الاثاث | قديم,,6.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12256,ambience_candidate,temperature_ac,decor_furniture | outdoor_view | temperature_ac,True,False,قديمه,,الاثاث | الاطلاله | المكيفات,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12257,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المكان,,الاثاث | المكان,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12263,ambience_candidate,seating_comfort,seating_comfort | lighting,True,False,,,الجلسات | النور,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12265,ambience_candidate,temperature_ac,decor_furniture | general_place_vibe | temperature_ac,True,False,المطعم | المكان,,الاثاث | المطعم | المكان | المكيفات,,4.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12266,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12267,ambience_candidate,temperature_ac,general_place_vibe | temperature_ac,True,False,حار,,الجو | حار,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12271,ambience_candidate,lighting,lighting,True,False,,,الاضاءه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12275,ambience_candidate,decor_furniture,decor_furniture | seating_comfort | general_place_vibe,True,False,حاره | قديم,الاثاث قديم,الاثاث | الجلسات | قديم,,5.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12279,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12280,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المكان | قديم,المكان قديم,المكان | قديم,,4.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12283,ambience_candidate,temperature_ac,temperature_ac,True,False,,,التكييف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12285,ambience_candidate,outdoor_view,outdoor_view,True,False,,,الاطلاله,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12289,ambience_candidate,temperature_ac,temperature_ac,True,False,,,المكيفات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12292,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12295,ambience_candidate,outdoor_view,outdoor_view,True,False,,,المنظر,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12297,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12298,ambience_candidate,temperature_ac,temperature_ac,True,False,,التكييف سيء,التكييف,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12302,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12305,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12306,ambience_candidate,temperature_ac,decor_furniture | temperature_ac,True,False,,,الفرش | المكيفات,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12313,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المكان,,الاثاث | المكان,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12329,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12340,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12341,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12344,ambience_candidate,noise_music,noise_music,True,False,,,اطفال,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12346,ambience_candidate,parking,parking,True,False,,,الدخول,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12353,ambience_candidate,temperature_ac,temperature_ac | general_place_vibe,True,False,قديم,,التكييف | قديم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12356,ambience_candidate,smell,lighting | parking | smell | seating_comfort | general_place_vibe,True,False,رائحه | متسخه,,الاضاءه | الدخول | رائحه | طاوله | متهالك | مقفل,,6.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12364,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,الاثاث | قديم,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12370,ambience_candidate,parking,parking,True,False,,,المواقف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12371,ambience_candidate,smell,smell,True,False,رائحه,,رائحه | مجاري,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12372,ambience_candidate,decor_furniture,decor_furniture | outdoor_view,True,False,,,الاثاث | الاطلاله,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12385,ambience_candidate,temperature_ac,temperature_ac,True,False,,مكيف خربان,,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12387,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12392,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيقه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12406,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12407,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12411,ambience_candidate,space_crowding,space_crowding,True,False,,,رحب,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12413,ambience_candidate,temperature_ac,outdoor_view | temperature_ac,True,False,,,التراس | المكيف,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12423,ambience_candidate,temperature_ac,temperature_ac,True,False,,,التكييف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12425,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12426,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12433,ambience_candidate,parking,parking,True,False,,,المواقف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12435,ambience_candidate,decor_furniture,decor_furniture | parking | general_place_vibe,True,False,قديم | وسخ,الاثاث قديم,الدخول | قديم,,4.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12436,ambience_candidate,noise_music,noise_music | general_place_vibe,True,False,المكان | متسخ,,ازعاج | المكان,,2.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12439,ambience_candidate,parking,parking,True,False,,,موقف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12449,ambience_candidate,temperature_ac,temperature_ac,True,False,,,المكيف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12454,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,الاثاث قديم,قديم,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12458,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | رائحه | قديمه,,المطعم | رائحه | مقفل,,3.9,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12462,ambience_candidate,decor_furniture,decor_furniture,True,False,عالي,,الاثاث,,1.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12466,ambience_candidate,smell,smell,True,False,,,مجاري,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12469,ambience_candidate,noise_music,noise_music,True,False,,,مزعج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12474,ambience_candidate,parking,parking,True,False,,,المواقف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12477,ambience_candidate,noise_music,noise_music,True,False,,,اطفال,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12479,ambience_candidate,parking,parking,True,False,,,الدخول,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12485,ambience_candidate,smell,seating_comfort | smell,True,False,ريحه | قديمه,,الجلسه | ريحه,,2.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12488,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيقه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12491,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيقه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12493,ambience_candidate,noise_music,noise_music,True,False,,,اصوات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12495,ambience_candidate,noise_music,noise_music,True,False,,,ازعاج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12509,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم | وسخه,الاثاث قديم,الاثاث | الجدران | قديم,,5.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12510,ambience_candidate,parking,parking,True,False,,,الدخول,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12514,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,قديم,,الفرش | قديم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12518,ambience_candidate,noise_music,noise_music,True,False,,,اصوات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12519,ambience_candidate,outdoor_view,outdoor_view,True,False,,,اطلاله,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12520,ambience_candidate,smell,decor_furniture | smell | general_place_vibe,True,False,رائحه | قديم,الاثاث قديم,الاثاث | رائحه | قديم,,5.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12530,ambience_candidate,temperature_ac,temperature_ac | decor_furniture | seating_comfort | general_place_vibe,True,False,بارد | قديم,المكيف بارد,الاثاث | الكنب | المكيف | بارد | قديم | متهالك,,8.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12532,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12535,ambience_candidate,temperature_ac,temperature_ac,True,False,,,التكييف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12537,ambience_candidate,temperature_ac,temperature_ac | general_place_vibe | parking,True,False,المكان,,التكييف | المكان | المواقف | مواقف,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12539,ambience_candidate,smell,decor_furniture | smell,True,False,رائحه,,الجدران | رائحه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12543,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيقه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12547,ambience_candidate,decor_furniture,decor_furniture | noise_music | general_place_vibe,True,False,قديم | متسخه,الاثاث قديم,ازعاج | الاثاث | قديم,,5.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12549,ambience_candidate,bathroom_facilities,bathroom_facilities | parking,True,False,,دورات المياه سيئه,المواقف,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12552,ambience_candidate,noise_music,noise_music,True,False,,,ازعاج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12556,ambience_candidate,temperature_ac,noise_music | temperature_ac,True,False,,,اصوات | التكييف | المكيف,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12559,ambience_candidate,lighting,lighting,True,False,,,مظلم,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12566,ambience_candidate,lighting,lighting,True,False,,,الاضاءه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12568,ambience_candidate,decor_furniture,decor_furniture | noise_music,True,False,الارضيه,,الارضيه | مزعج,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12572,ambience_candidate,noise_music,noise_music,True,False,,,مزعج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12576,ambience_candidate,parking,parking,True,False,,,الدخول,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12598,ambience_candidate,parking,parking,True,False,,,الدخول,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12605,ambience_candidate,temperature_ac,temperature_ac | noise_music | parking,True,False,,,التكييف | مزعج | مواقف,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12607,ambience_candidate,parking,parking,True,False,,,المواقف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12609,ambience_candidate,outdoor_view,outdoor_view,True,False,,,الاطلاله,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12610,ambience_candidate,parking,parking,True,False,,,مواقف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12612,ambience_candidate,parking,parking,True,False,,,مواقف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12614,ambience_candidate,parking,parking,True,False,,,الدخول | المواقف,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12619,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12632,ambience_candidate,space_crowding,space_crowding,True,False,,,هادي,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12634,ambience_candidate,noise_music,noise_music | general_place_vibe,True,False,المطعم,,ازعاج | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12644,ambience_candidate,parking,parking | space_crowding,True,False,,,المواقف | ضيقه,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12645,ambience_candidate,outdoor_view,outdoor_view,True,False,,,اطلاله,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12649,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12653,ambience_candidate,outdoor_view,outdoor_view | general_place_vibe,True,False,المكان,,الاطلاله | المكان,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12654,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المطعم | عاليه,,الفرش | المطعم,,2.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12665,ambience_candidate,temperature_ac,parking | temperature_ac | smell,True,False,رائحه,,المدخل | المكيف | رائحه | رطوبه,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
HARD:12672,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الاثاث,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak
