id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence,polarity
hadyelsahar/ar_res_reviews:1488,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1496,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,اللحم,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1498,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1499,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1502,review_needed,,,False,False,بارده,,,الاكل | البطاطس | التوصيل | طعمه,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1503,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1504,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1506,review_needed,,,False,False,بارده | عالي,,,طعمه,0.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1508,review_needed,general_place_vibe,general_place_vibe,True,False,المحل,,المحل,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1517,review_needed,,,False,False,عالي,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1519,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1526,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1528,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاكل | الدجاج,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1531,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الطعم,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1541,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الدجاج | الطعم,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1545,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الطعم | الوجبه | غاليه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1549,review_needed,general_place_vibe,general_place_vibe,True,False,الفرع,,الفرع,الكاشير,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1550,review_needed,,,False,False,بارده | حاره,,,,0.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1554,review_needed,,,False,False,زيت,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1555,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاسعار | الاكل | البرجر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1557,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1560,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1572,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البرجر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1573,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,الطعم,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1575,review_needed,seating_comfort,seating_comfort | general_place_vibe,True,False,الطاوله | المكان,,الطاوله | المكان,الخبز | الدجاج | الطعام | الطعم,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1579,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,مالح,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1598,review_needed,general_place_vibe,general_place_vibe,True,False,المحل,,المحل,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1601,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1602,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1603,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاكل,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1604,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1606,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1608,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1609,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاسعار,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1610,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,الطعام | اللحم | طعمه,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1612,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,الاكل | البيتزا,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1613,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاكل,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1615,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البيتزا | السلطه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1617,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,اسلوب | الاسعار,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1621,review_needed,temperature_ac,general_place_vibe | temperature_ac,True,False,المطعم | بارد,,المطعم | بارد,الاكل,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1623,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاكل | الفاتوره,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1631,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاكل,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1635,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1641,review_needed,general_place_vibe,general_place_vibe,True,False,الفرع | المطعم,,الفرع | المطعم,الاكل | الخبز | غالي,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1642,review_needed,outdoor_view,general_place_vibe | outdoor_view,True,False,المطعم | برا,,المطعم | برا,الاسعار | النكهه,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1643,review_needed,general_place_vibe,general_place_vibe,True,False,الفرع,,الفرع,الاكل | البرجر | البطاطس | جاهز | طلبات,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1644,review_needed,smell,smell,True,False,رائحه | زيت,,رائحه,الدجاج,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1646,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1651,review_needed,,,False,False,زيت,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1655,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الدجاج | اللحم,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1657,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1662,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,الارز | الدجاج | السعر | اللحم,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1663,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1664,review_needed,general_place_vibe,general_place_vibe,True,False,المحل,,المحل,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1666,review_needed,temperature_ac,general_place_vibe | temperature_ac,True,False,المطعم | حار,,المطعم | حار,البطاطس | الدجاج | السلطه | الوجبه | طعمه,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1672,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1674,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1681,review_needed,general_place_vibe,general_place_vibe,True,False,الفرع,,الفرع,البطاطس,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1691,review_needed,smell,smell,True,False,ريحه,,ريحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1696,review_needed,,,False,False,عاليه,,,الدجاج | الموظفين,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1709,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,اللحم | النكهه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1714,review_needed,temperature_ac,temperature_ac,True,False,بارد,,بارد,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1719,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البطاطس | اللحم | الوجبه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1721,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,البرجر | البطاطس | الموظفين | طعمها,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1725,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاكل | البطاطس,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1731,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البطاطس | الطعم | العيش,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1732,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,التوصيل,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1738,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1749,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1754,review_needed,seating_comfort,seating_comfort | general_place_vibe,True,False,الطاوله | المطعم,,الطاوله | المطعم,الدجاج | السلطه | الطعام,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1755,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,الاسعار | البطاطس | اللحم,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1757,review_needed,seating_comfort,seating_comfort | general_place_vibe,True,False,الطاوله | المطعم,,الطاوله | المطعم,الدجاج | الكاشير,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1775,review_needed,,,False,False,عاليه,,,الدجاج | السعر | اللحم,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1778,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1785,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البطاطس,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1789,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الطعم,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1790,review_needed,temperature_ac,general_place_vibe | temperature_ac,True,False,المطعم | بارد,,المطعم | بارد,,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1794,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البرجر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1796,review_needed,temperature_ac,general_place_vibe | temperature_ac,True,False,المطعم | حار,,المطعم | حار,البيتزا | الطعم | حشره,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1798,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البرجر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1801,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البيتزا,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1802,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1820,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,الاكل,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1833,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1834,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,الدجاج | السعر | الطعم | الوجبه,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1836,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان | زيت,,المطعم | المكان,النادل | الوجبه,2.9,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1843,review_needed,general_place_vibe,general_place_vibe,True,False,الفرع,,الفرع,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1845,review_needed,smell,smell,True,False,رائحه,,رائحه,طعمه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1848,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الدجاج,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1849,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الدجاج,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1850,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاسعار | الوجبه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1851,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1857,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الطعم,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1871,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1879,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البطاطس | الدجاج | الموظفين | محروق,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1882,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البطاطس | الدجاج,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1887,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1893,review_needed,,,False,False,عالي,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1899,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1903,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاسعار,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1910,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الدجاج,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1914,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1917,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1921,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,الاسعار | الاكل | الطعم,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1924,review_needed,general_place_vibe,general_place_vibe,True,False,المحل,,المحل,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1929,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1933,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,السعر | الطعم,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1934,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاكل | الخبز,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1935,review_needed,seating_comfort,seating_comfort | general_place_vibe,True,False,الطاوله | المطعم | عالي,,الطاوله | المطعم,الاسعار | الطعام,2.9,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1936,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البرجر | الدجاج,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1938,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1939,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاكل | السعر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1940,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الطعام,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1941,review_needed,general_place_vibe,general_place_vibe,True,False,المحل | المطعم,,المحل | المطعم,الموظفين,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1942,review_needed,general_place_vibe,general_place_vibe,True,False,المحل | المطعم,,المحل | المطعم,الموظفين,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1946,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1951,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1955,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,البطاطس,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1963,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | بارده,,المطعم,الاسعار | الاكل,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1976,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الطعام | طعمه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1981,review_needed,general_place_vibe,general_place_vibe,True,False,الفرع | المطعم,,الفرع | المطعم,البيتزا | الطعام,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1982,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الدجاج,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1983,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | بارده,,المطعم,الاكل | الرز | الوجبه,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1987,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1989,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1991,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1994,review_needed,general_place_vibe,general_place_vibe,True,False,الفرع,,الفرع,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:1996,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:1999,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الطعام,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:2000,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاكل | البيتزا | الويتر | ناقصه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:2001,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:2008,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:2014,review_needed,general_place_vibe,general_place_vibe,True,False,الفرع | المطعم,,الفرع | المطعم,الاكل,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:2017,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:2018,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:2020,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاسعار,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:2027,review_needed,,,False,False,زيت,,,اللحم,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:2029,review_needed,general_place_vibe,general_place_vibe,True,False,المكان | عالي,,المكان,الاكل | السعر | طعمه,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:2034,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:2038,review_needed,general_place_vibe,general_place_vibe,True,False,المحل,,المحل,الاسعار,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:2042,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:2044,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الاسعار | الطعام,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
