id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence
HARD:26683,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26703,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,الموظفين,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26706,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26711,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26722,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26737,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26773,review_needed,smell,smell,True,False,ريحه,,ريحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26779,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26797,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26799,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26800,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26836,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26847,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26865,review_needed,,,False,False,قديمه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26868,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26884,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26887,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26896,review_needed,,,False,False,قديمه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26918,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26945,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26948,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26950,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26957,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26979,review_needed,smell,smell,True,False,رائحه | وسخه,,رائحه,الموظفين,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:26988,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27000,review_needed,,,False,False,قديمه,,,بقع,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27016,review_needed,,,False,False,قديمه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27024,review_needed,seating_comfort,seating_comfort,True,False,الطاوله,,الطاوله,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27025,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27028,review_needed,,,False,False,وسخه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27036,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27047,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27065,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27092,review_needed,smell,smell | general_place_vibe,True,False,رائحه | قديم,,رائحه | قديم,,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27102,review_needed,smell,smell,True,False,ريحه,,ريحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27133,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27135,review_needed,,,False,False,عالي,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27142,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,غاليه,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27154,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27181,review_needed,smell,smell,True,False,رائحه,,رائحه,الموظفين,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27183,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,الموظفين,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27188,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27194,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27201,review_needed,,,False,False,عالي,,,الموظف,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27211,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27212,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27218,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27228,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27230,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27240,review_needed,,,False,False,عالي,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27287,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27295,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27306,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27313,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27347,review_needed,,,False,False,قديمه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27358,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27365,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27376,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,السعر | مكلف,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27405,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27407,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27418,review_needed,smell,smell,True,False,رائحه,,رائحه,الموظفين,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27420,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27436,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27440,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27458,review_needed,temperature_ac,temperature_ac,True,False,حار,,حار,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27492,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27499,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27503,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27532,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27550,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27552,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,الموظفين,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27559,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27561,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | متسخ,,المطعم,,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27569,review_needed,,,False,False,عالي,,,غالي,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27600,review_needed,,,False,False,عاليه,,,الموظف,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27607,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27608,review_needed,general_place_vibe,general_place_vibe,True,False,المكان | عالي,,المكان,السعر,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27609,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27613,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,السعر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27614,review_needed,general_place_vibe,general_place_vibe,True,False,المكان | عالي,,المكان,,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27631,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27639,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27646,review_needed,,,False,False,عالي,,,غالي,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27648,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,الموظفين,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27683,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,الطعام,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27689,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27691,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,السعر | غاليه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27692,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27707,review_needed,smell,smell,True,False,رائحه | متسخه,,رائحه,,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27709,review_needed,outdoor_view,outdoor_view,True,False,برا,,برا,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27716,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27722,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27740,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27755,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27759,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27787,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27807,review_needed,,,False,False,متسخ,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27822,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27833,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27862,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,السعر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27868,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27870,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27874,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27884,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27885,review_needed,general_place_vibe,general_place_vibe,True,False,قديم | قديمه,,قديم,,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27890,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27906,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27908,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,السعر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27964,review_needed,smell,smell,True,False,ريحه,,ريحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27969,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:27979,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28003,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28023,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28029,review_needed,,,False,False,عاليه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28040,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28061,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28063,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28078,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28090,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28091,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28098,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28099,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28100,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28102,review_needed,,,False,False,حاره,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28103,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28105,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28109,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28121,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28133,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,السعر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28138,review_needed,smell,smell,True,False,ريحه,,ريحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28159,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28162,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,الطعام,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28184,review_needed,,,False,False,وسخه,,,ناقصه,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28195,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28203,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28226,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28230,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28242,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28259,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28274,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28318,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,السعر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28329,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28333,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28344,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28350,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28399,review_needed,,,False,False,وسخ,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28401,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28414,review_needed,,,False,False,قديمه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28427,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28434,review_needed,smell,smell,True,False,رائحه,,رائحه,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28446,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28460,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28467,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28489,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28517,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28536,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,غاليه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28557,review_needed,,,False,False,بارده,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28567,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,الموظفين,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28578,review_needed,smell,smell,True,False,رائحه,,رائحه,غالي,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28581,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28604,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | عالي,,المطعم,,1.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28615,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28622,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,الطعام,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28628,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,الموظفين,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28630,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28644,review_needed,,,False,False,متسخه,,,,0.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28646,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28661,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28688,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28689,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28709,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28712,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,غاليه,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28713,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28718,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28721,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28743,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم | المكان,,المطعم | المكان,,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28822,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الطعام,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28828,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28834,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28841,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28859,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28860,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الطعام,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28872,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28886,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,الموظف,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28890,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,غالي,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28898,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28911,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28913,review_needed,general_place_vibe,general_place_vibe,True,False,المطعم,,المطعم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28918,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28927,review_needed,general_place_vibe,general_place_vibe,True,False,قديم,,قديم,,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
HARD:28944,review_needed,general_place_vibe,general_place_vibe,True,False,المكان,,المكان,السعر,1.3,unreviewed,only ambiguous risky tokens present - needs human judgment,weak
